Note,Value
Begin Recording - 15:56:28,
Window 1,
,164
,164
,163
,161
,159
,158
,157
,155
,154
,153
,152
,152
,152
Window 8,
,44
,44
,44
,44
,44
,44
,45
,45
,44
,44
,44
,44
,44
,44
,44
,44
,44
,44
,44
,43
,43
,43
,43
,44
,44
,43
,44
,44
,43
,44
,43
,44
,44
,43
,43
,43
,43
,43
,43
,44
,44
,44
,44
,44
,44
,44
,44
,44
,44
,43
,44
,44
,44
,43
,43
,43
,43
,43
,43
,43
,43
,43
,43
,43
,43
,43
,43
,43
,42
,42
,41
,41
,42
,42
,42
,42
,42
,43
,42
,42
,42
,42
,43
,43
,44
,43
,44
,43
,43
,44
,43
,44
,43
,43
,43
,43
,43
,43
,44
,43
,44
,43
,44
,44
,44
,44
,43
,44
,44
,43
,43
,43
,44
,43
,43
,43
,43
,44
,43
,43
,43
,43
,43
,42
,43
,43
,43
,43
,43
,43
,43
,44
,44
,44
,44
,44
,44
,44
,44
,44
,43
,43
,43
,44
,44
,44
,44
,45
,44
,45
,45
,46
,46
,46
,45
,46
,45
,45
,45
,45
,44
,45
,45
,45
,45
,45
,45
,45
,45
,45
,44
,45
,45
,45
,45
,45
,45
,45
,45
,45
,45
,45
,45
,45
,45
,44
,45
,44
,45
,44
,45
,44
,44
,45
,44
,45
,44
,44
,44
,44
,44
,43
,43
,44
,43
,44
,44
,44
,44
,45
,45
,45
,44
,45
,45
,44
,44
,44
,43
,44
,44
,44
,44
,44
,43
,44
,43
,43
,43
,44
,43
,44
,43
,44
,43
,43
,44
,43
,43
,44
,43
,43
,43
,43
,43
,43
,43
,43
,43
,43
,43
,44
,43
,43
,44
,43
,44
,44
,45
,45
,44
,44
,44
,44
,45
,45
,45
,45
,45
,45
,44
,45
,45
,45
,46
,45
,46
,45
,46
,46
,47
,47
,48
,47
,48
,50
,53
,55
,59
,63
,66
,70
,73
,75
,76
,76
,76
,76
,75
,76
,77
,77
,77
,78
,84
,95
,108
,131
,163
,193
,220
,238
,248
,248
,245
,244
,242
,245
,253
,264
,278
,299
,323
,346
,367
,384
,403
,419
,430
,437
,435
,434
,432
,426
,421
,415
,413
,418
,430
,447
,453
,449
,447
,457
,477
,499
,517
,530
,539
,543
,546
,551
,552
,546
,545
,551
,564
,580
,589
,594
,590
,598
,610
,619
,622
,617
,610
,608
,601
,597
,594
,591
,589
,587
,584
,580
,576
,573
,570
,567
,563
,557
,551
,546
,540
,536
,531
,527
,523
,519
,514
,511
,506
,500
,496
,493
,493
,493
,490
,487
,482
,477
,470
,465
,460
,454
,452
,448
,443
,440
,436
,432
,427
,423
,419
,415
,411
,406
,403
,400
,397
,393
,390
,388
,386
,383
,380
,377
,373
,370
,366
,362
,359
,356
,351
,349
,345
,342
,339
,336
,334
,332
,329
,327
,325
,323
,321
,318
,316
,314
,311
,309
,307
,305
,302
,300
,297
,296
,293
,291
,289
,288
,285
,283
,281
,280
,278
,276
,273
,272
,269
,267
,265
,263
,261
,259
,257
,255
,254
,253
,251
,251
,249
,247
,246
,245
,243
,242
,240
,237
,234
,231
,229
,227
,225
,226
,225
,225
,224
,224
Window 9,
,54
,55
,55
,55
,56
,55
,55
,55
,55
,55
,55
,55
,55
,54
,54
,53
,54
,54
,53
,53
,53
,54
,54
,54
,55
,54
,54
,54
,54
,55
,54
,54
,53
,53
,53
,53
,53
,53
,53
,54
,54
,54
,54
,55
,55
,55
,55
,55
,55
,54
,54
,53
,53
,54
,54
,54
,53
,54
,54
,55
,55
,55
,55
,55
,55
,55
,54
,54
,54
,54
,54
,53
,54
,54
,54
,55
,55
,55
,55
,56
,56
,56
,56
,56
,55
,55
,56
,55
,55
,55
,55
,54
,55
,56
,56
,56
,56
,56
,56
,56
,56
,56
,56
,56
,55
,55
,55
,55
,55
,54
,54
,55
,55
,55
,55
,55
,55
,55
,55
,54
,54
,53
,53
,53
,53
,53
,53
,54
,53
,54
,53
,54
,54
,54
,54
,55
,54
,54
,53
,53
,53
,53
,53
,52
,52
,52
,52
,53
,53
,53
,53
,53
,53
,53
,53
,52
,52
,52
,52
,52
,52
,51
,52
,51
,51
,52
,52
,53
,53
,52
,53
,52
,52
,53
,52
,51
,51
,52
,51
,51
,51
,51
,52
,51
,51
,51
,52
,52
,52
,51
,52
,51
,52
,51
,51
,51
,51
,51
,50
,50
,50
,51
,51
,52
,51
,51
,51
,52
,51
,51
,51
,50
,50
,50
,50
,50
,50
,50
,50
,50
,51
,51
,52
,52
,51
,52
,51
,52
,52
,51
,50
,51
,51
,50
,51
,51
,51
,51
,51
,52
,53
,52
,52
,52
,52
,51
,51
,51
,52
,51
,50
,51
,51
,51
,52
,52
,52
,52
,52
,52
,52
,52
,52
,51
,51
,52
,51
,51
,50
,50
,50
,50
,50
,51
,51
,51
,51
,51
,51
,51
,51
,51
,51
,50
,49
,50
,49
,50
,49
,49
,49
,48
,49
,49
,49
,49
,49
,49
,48
,48
,48
,48
,48
,48
,48
,48
,47
,47
,47
,47
,47
,47
,47
End of recording - 15:57:41,
