Note,Value
Begin Recording - 16:7:7,
Window 1,
,95
,93
,92
,91
,91
,91
,90
,91
,90
,90
,90
,89
,90
,89
,89
,90
,89
,87
,87
,86
,86
,85
,85
,84
,84
,83
,84
,82
,83
,83
,83
,83
,83
,83
,83
,83
,83
,83
,83
,82
,82
,81
,81
,80
,80
,79
,79
,78
,79
,78
,79
,78
,79
,79
,79
,79
,79
,79
,78
,77
,77
,76
,76
,76
,76
,75
,75
,75
,75
,75
,75
,74
,74
,74
,74
,73
,73
,73
,72
,73
,72
,72
,72
,72
,73
,72
,72
,73
,73
,73
,72
,72
,71
,72
,71
,71
,70
,70
,69
,70
,69
,69
,69
,69
,70
,70
,71
,71
,71
,70
,70
,69
,69
,69
,69
,68
,67
,67
,67
,67
,66
,67
,68
,68
,68
,68
,68
,69
,68
,68
,68
,67
,67
,66
,66
,66
,65
,65
,65
,66
,65
,66
,66
,66
,66
,66
,65
,66
,65
,65
,65
,64
,63
,63
,62
,62
,62
,63
,63
,63
,63
,63
,63
,63
,62
,61
,62
,62
,61
,61
,62
,61
,61
,61
,61
,61
,61
,62
,62
,62
,61
,61
,62
,62
,61
,60
,60
,59
,59
,59
,59
,59
,59
,59
,59
,60
,60
,59
,60
,60
,60
,59
,59
,58
,58
,57
,58
,56
,57
,57
,57
,57
,57
,57
,57
,57
,58
,58
,58
,57
,57
,57
,57
,56
,56
,56
,56
,56
,56
,56
,56
,56
,56
,57
,57
,57
,57
,56
,56
,55
,55
,55
,55
,55
,55
,55
,55
,56
,56
,56
,57
,58
,57
,57
,57
,56
,56
,56
,55
,56
,56
,56
,55
,55
,55
,56
,56
,56
,57
,57
,58
,57
,57
,57
,56
,56
,56
,55
,55
,56
,55
,55
,55
,56
,56
,56
,56
,56
,55
,55
,55
,55
,55
,54
,54
,54
,54
,53
,53
,53
,53
,53
,54
,54
,54
,54
,54
,54
,53
,53
,53
,52
,52
,52
,52
,51
,51
,51
,51
,51
,51
,51
,51
,50
,51
,51
,51
,50
,51
,50
,49
,50
,49
,50
,49
,49
,50
,50
,50
,51
,50
,51
,50
,50
,50
,50
,50
,49
,49
,49
,49
,48
,48
,48
,48
,48
,48
,49
,49
,49
,48
,48
,49
,48
,48
,47
,48
,48
,47
,47
,47
,47
,47
,48
,47
,48
,48
,48
,48
,48
,48
,47
,47
,47
,47
,47
,47
,47
,47
,46
,47
,47
,46
,46
,46
,46
,46
,46
,46
,45
,45
,46
,45
,45
,45
,45
,45
,45
,45
,45
,45
,46
,46
,45
,46
,45
,46
,46
,45
,45
,45
,45
,45
,45
,44
,45
,45
,45
,46
,45
,45
,46
,45
,46
,46
,46
,46
,47
,47
,47
,47
,47
,48
,48
,48
,48
,49
,49
,49
,49
,50
,50
,50
,50
,50
,50
,50
Window 10,
,272
,272
,272
,271
,270
,268
,267
,264
,261
,258
,256
,255
,253
,252
,251
,249
,247
,245
,243
,242
,243
,244
,244
,243
,243
,241
,240
,238
,235
,232
,229
,227
,226
,224
,222
,222
,220
,218
,217
,215
,214
,211
,209
,207
,204
,201
,201
,202
,204
,205
,207
,205
,204
,203
,201
,204
,206
,207
,205
,204
,205
,208
,210
,213
,213
,213
,213
,212
,211
,210
,208
,207
,205
,205
,203
,202
,201
,199
,197
,194
,192
,190
,189
,187
,185
